Date,Open,High,Close
2010-02-17,0.2712712707519531,0.2719719848632812,0.2693743591308594
2010-02-18,0.26903903198242185,0.27277777099609374,0.27188189697265625
2010-02-19,0.2705355224609375,0.27228729248046873,0.27065066528320314
2010-02-22,0.2739489440917969,0.27402401733398435,0.27167166137695314
2010-02-23,0.2717717590332031,0.27208709716796875,0.2678027954101562
2010-02-24,0.2672572631835938,0.269489501953125,0.2660010070800781
2010-02-25,0.26382382202148436,0.264509521484375,0.2634784851074219
2010-02-26,0.26397396850585936,0.26614114379882814,0.26366366577148437
2010-03-01,0.2648648681640625,0.26691192626953125,0.2666116027832031
2010-03-02,0.26800799560546873,0.27310308837890623,0.27080081176757814
2010-03-03,0.27145144653320313,0.2743343200683594,0.27293292236328126
2010-03-04,0.27352352905273436,0.27834335327148435,0.27757257080078124
2010-03-05,0.2809559631347656,0.28411911010742186,0.28238739013671876
2010-03-08,0.28267266845703126,0.28287286376953125,0.28152151489257815
2010-03-09,0.2802052001953125,0.28261260986328124,0.2803753662109375
2010-03-10,0.28216217041015623,0.28953955078125,0.2885135192871094
2010-03-11,0.2874174194335937,0.29339840698242187,0.2908608703613281
2010-03-12,0.29436434936523437,0.2944344482421875,0.29006005859375
2010-03-15,0.2836236267089844,0.285010009765625,0.28187185668945314
2010-03-16,0.2811961975097656,0.2844945068359375,0.28288287353515623
2010-03-17,0.2844344482421875,0.2860110168457031,0.28306304931640625
2010-03-18,0.28264263916015625,0.2845045166015625,0.28348348999023437
2010-03-19,0.2802802734375,0.28428427124023437,0.2802802734375
2010-03-22,0.27833334350585937,0.28370870971679685,0.2790290222167969
2010-03-23,0.2787987976074219,0.2794344482421875,0.2747747802734375
2010-03-24,0.27302801513671876,0.2802052001953125,0.27894393920898436
2010-03-25,0.279789794921875,0.28628628540039064,0.28172171020507814
2010-03-26,0.28291790771484376,0.2839789733886719,0.28162661743164064
2010-03-29,0.2817817687988281,0.28264263916015625,0.28150650024414064
2010-03-30,0.28169668579101564,0.2840990905761719,0.2836386413574219
2010-03-31,0.28280780029296876,0.2851551513671875,0.2838438415527344
2010-04-01,0.28596096801757814,0.28701202392578123,0.2846846923828125
2010-04-05,0.2857357482910156,0.28772772216796877,0.2857908020019531
2010-04-06,0.2850150146484375,0.28573074340820315,0.2843944091796875
2010-04-07,0.2839339294433594,0.28465966796875,0.2820520629882812
2010-04-08,0.2819419555664063,0.285210205078125,0.2840290222167969
2010-04-09,0.2840290222167969,0.284669677734375,0.2833934020996094
2010-04-12,0.28395895385742187,0.28728729248046875,0.28665164184570313
2010-04-13,0.2865515441894531,0.2947347412109375,0.2936786804199219
2010-04-14,0.2953253173828125,0.2964664611816406,0.2947947998046875
2010-04-15,0.29638137817382815,0.2992192077636719,0.29794793701171873
2010-04-16,0.2817817687988281,0.284689697265625,0.275350341796875
2010-04-19,0.274649658203125,0.27727227783203123,0.2753253173828125
2010-04-20,0.27736236572265627,0.280110107421875,0.27779779052734377
2010-04-21,0.27850851440429686,0.2804053955078125,0.27742742919921876
2010-04-22,0.27627627563476564,0.2765265197753906,0.2738038024902344
2010-04-23,0.2738988952636719,0.2749349365234375,0.27276776123046875
2010-04-26,0.27275775146484377,0.27276776123046875,0.26608609008789064
2010-04-27,0.26473974609375,0.2694344482421875,0.2647947998046875
2010-04-28,0.26631631469726563,0.26768267822265623,0.26485986328125
2010-04-29,0.26695196533203125,0.2685185241699219,0.26626626586914065
2010-04-30,0.26583084106445315,0.26910910034179686,0.26311309814453127
2010-05-03,0.26351351928710937,0.26672671508789064,0.2655655517578125
2010-05-04,0.26352352905273435,0.26363363647460936,0.2534384460449219
2010-05-05,0.25074073791503904,0.2581181030273437,0.2551351318359375
2010-05-06,0.2546296234130859,0.25901901245117187,0.24958457946777343
2010-05-07,0.2502352294921875,0.25291291809082034,0.2468168182373047
2010-05-10,0.25724224853515626,0.26167166137695314,0.26108609008789063
2010-05-11,0.25809307861328123,0.2602001953125,0.25477978515625
2010-05-12,0.2562762756347656,0.2562762756347656,0.2529479522705078
2010-05-13,0.2585085144042969,0.2612612609863281,0.2556956939697266
2010-05-14,0.25514013671875,0.2557507476806641,0.25401901245117187
2010-05-17,0.2536436462402344,0.25443443298339846,0.25423924255371094
2010-05-18,0.2552552490234375,0.25574073791503904,0.24943443298339843
2010-05-19,0.24837837219238282,0.249969970703125,0.24746246337890626
2010-05-20,0.24277777099609374,0.24303303527832032,0.23774273681640626
2010-05-21,0.2347647705078125,0.24274273681640626,0.23626126098632813
2010-05-24,0.24060560607910156,0.24514013671875,0.23881881713867187
2010-05-25,0.23430931091308593,0.23896395874023438,0.23877377319335938
2010-05-26,0.2412762756347656,0.2451251220703125,0.23797297668457032
2010-05-27,0.24271771240234374,0.24640139770507813,0.24547547912597656
2010-05-28,0.24661662292480468,0.2469719696044922,0.2430580596923828
2010-06-01,0.24045545959472656,0.24577577209472656,0.24142642211914062
2010-06-02,0.24358358764648438,0.2471821746826172,0.2469319305419922
2010-06-03,0.24780279541015626,0.25425425720214845,0.2530530548095703
2010-06-04,0.250110107421875,0.2548798828125,0.24960960388183595
2010-06-07,0.24977978515625,0.25070570373535156,0.2430030059814453
2010-06-08,0.24416917419433593,0.24466465759277345,0.24263262939453126
2010-06-09,0.24385385131835938,0.24468467712402345,0.23724725341796876
2010-06-10,0.24042543029785157,0.24449449157714845,0.24374874877929686
2010-06-11,0.24149148559570313,0.24459959411621093,0.24449449157714845
2010-06-14,0.24748748779296875,0.24749749755859374,0.2418368377685547
2010-06-15,0.2417817840576172,0.2504504547119141,0.24924424743652343
2010-06-16,0.2483333282470703,0.25225225830078124,0.2508858795166016
2010-06-17,0.25197697448730466,0.2531881866455078,0.250290283203125
2010-06-18,0.2515065002441406,0.2519869842529297,0.2502652587890625
2010-06-21,0.2502001953125,0.25073573303222657,0.24452452087402343
2010-06-22,0.2451951904296875,0.24854855346679688,0.2433683624267578
2010-06-23,0.24368869018554687,0.24368869018554687,0.24126626586914063
2010-06-24,0.240070068359375,0.24161662292480468,0.23778778076171875
2010-06-25,0.23876876831054689,0.23906407165527344,0.23657658386230468
2010-06-28,0.23653152465820312,0.2390140075683594,0.23627627563476564
2010-06-29,0.23195195007324218,0.23250750732421874,0.22735736083984376
2010-06-30,0.22770770263671875,0.22914414978027345,0.22269769287109376
2010-07-01,0.22286787414550782,0.22442442321777345,0.2199649658203125
2010-07-02,0.22103103637695312,0.22136135864257814,0.21849349975585938
2010-07-06,0.22222222900390626,0.22405905151367186,0.2182532501220703
2010-07-07,0.21937437438964844,0.22587086486816407,0.22532533264160157
2010-07-08,0.22700199890136719,0.2288938903808594,0.22850851440429687
2010-07-09,0.2362162170410156,0.2368668670654297,0.23397897338867188
2010-07-12,0.23642141723632812,0.2399599609375,0.2381531524658203
2010-07-13,0.24136636352539062,0.2467417449951172,0.2448448486328125
2010-07-14,0.2451851806640625,0.2471621551513672,0.24591590881347655
2010-07-15,0.24611111450195314,0.24759759521484376,0.24725726318359376
2010-07-16,0.2347947998046875,0.23551551818847657,0.2300350341796875
2010-07-19,0.23073573303222655,0.23506005859375,0.2333233184814453
2010-07-20,0.23074574279785157,0.2417367401123047,0.24103604125976563
2010-07-21,0.24224224853515625,0.24309309387207031,0.23898898315429687
2010-07-22,0.2418568572998047,0.2447347412109375,0.24264764404296876
2010-07-23,0.24062562561035156,0.24554054260253907,0.2452752685546875
2010-07-26,0.244789794921875,0.24562062072753907,0.244729736328125
2010-07-27,0.24553553771972655,0.24899899291992186,0.24656155395507812
2010-07-28,0.24771771240234375,0.2478728790283203,0.24241741943359374
2010-07-29,0.24321821594238283,0.24468467712402345,0.24273773193359374
2010-07-30,0.2400650634765625,0.24392391967773439,0.24266766357421876
2010-08-02,0.24473974609375,0.24688688659667968,0.24545045471191407
2010-08-03,0.24549549865722656,0.24647647094726563,0.24516015625
2010-08-04,0.2463363342285156,0.2537537536621094,0.2534134063720703
2010-08-05,0.25319819641113284,0.25455455017089845,0.25430430603027343
2010-08-06,0.25295295715332033,0.2531231231689453,0.25036036682128904
2010-08-09,0.25137637329101564,0.2530030059814453,0.2529279327392578
2010-08-10,0.2514264221191406,0.25325325012207034,0.2521071014404297
2010-08-11,0.24911412048339843,0.24924925231933595,0.24611611938476563
2010-08-12,0.24221221923828126,0.24762261962890625,0.24625125122070313
2010-08-13,0.2447447509765625,0.24584083557128905,0.2434184112548828
2010-08-16,0.2420820770263672,0.24518017578125,0.2430380401611328
2010-08-17,0.24450950622558593,0.24759759521484376,0.24550550842285157
2010-08-18,0.24546546936035157,0.24568067932128906,0.24131631469726564
2010-08-19,0.24074574279785158,0.24149649047851562,0.23421922302246093
2010-08-20,0.23421922302246093,0.23603103637695313,0.23124124145507813
2010-08-23,0.23098098754882812,0.23435935974121094,0.23226727294921876
2010-08-24,0.22907908630371093,0.22941441345214844,0.22592091369628906
2010-08-25,0.2252252197265625,0.22913414001464844,0.22753753662109374
2010-08-26,0.2282582550048828,0.22885885620117188,0.22571571350097655
2010-08-27,0.22650650024414062,0.2302252197265625,0.22964463806152344
2010-08-30,0.2298048095703125,0.230110107421875,0.22657157897949218
2010-08-31,0.2252802734375,0.22766265869140626,0.2252352294921875
2010-09-01,0.22771771240234376,0.23270269775390626,0.23039540100097655
2010-09-02,0.23165165710449218,0.23244744873046874,0.23182182312011718
2010-09-03,0.23549549865722658,0.23617617797851562,0.23538539123535157
2010-09-07,0.23248248291015625,0.23402902221679686,0.23243243408203124
2010-09-08,0.2328278350830078,0.23648648071289063,0.23552552795410156
2010-09-09,0.23915415954589844,0.24044044494628905,0.2383283233642578
2010-09-10,0.239749755859375,0.2401351318359375,0.2383083038330078
2010-09-13,0.24069068908691407,0.24241741943359374,0.24137637329101563
2010-09-14,0.24124624633789063,0.24261761474609375,0.24045545959472656
2010-09-15,0.2402152099609375,0.24118618774414063,0.24056056213378907
2010-09-16,0.2402152099609375,0.2414664611816406,0.24077076721191407
2010-09-17,0.2421171112060547,0.24584584045410157,0.24532032775878906
2010-09-20,0.24649649047851563,0.25546046447753906,0.25439439392089847
2010-09-21,0.2550950927734375,0.260250244140625,0.25698699951171877
2010-09-22,0.25668667602539064,0.2591491394042969,0.2582582702636719
2010-09-23,0.25756256103515623,0.2601051025390625,0.25699700927734376
2010-09-24,0.26113113403320315,0.26417916870117186,0.26390890502929687
2010-09-27,0.264689697265625,0.2686936950683594,0.265470458984375
2010-09-28,0.26700701904296875,0.26706207275390625,0.2638488464355469
2010-09-29,0.26418917846679685,0.2667367248535156,0.26410910034179685
2010-09-30,0.2648448486328125,0.2662012023925781,0.26315817260742186
2010-10-01,0.2652652587890625,0.2655755615234375,0.26307305908203127
2010-10-04,0.26273773193359373,0.264389404296875,0.2614364318847656
2010-10-05,0.2644544677734375,0.270270263671875,0.2693843994140625
2010-10-06,0.26989990234375,0.2702452392578125,0.26744244384765625
2010-10-07,0.26837338256835935,0.2688688659667969,0.265270263671875
2010-10-08,0.2666516418457031,0.26906906127929686,0.26844345092773436
2010-10-11,0.269509521484375,0.27257257080078123,0.269689697265625
2010-10-12,0.270330322265625,0.2732682800292969,0.27096597290039065
2010-10-13,0.2737737731933594,0.2740190124511719,0.27192193603515624
2010-10-14,0.27236236572265626,0.27289788818359373,0.2707357482910156
2010-10-15,0.2999349365234375,0.30112112426757814,0.30102603149414064
2010-10-18,0.3005755615234375,0.3101551513671875,0.3091641540527344
2010-10-19,0.304729736328125,0.30771771240234375,0.3042192077636719
2010-10-20,0.30437435913085936,0.3089989929199219,0.30429428100585937
2010-10-21,0.3060610656738281,0.3083083190917969,0.3063013000488281
2010-10-22,0.30626626586914063,0.30771771240234375,0.3065715637207031
2010-10-25,0.30810308837890626,0.3126826782226563,0.30855856323242187
2010-10-26,0.3068568420410156,0.31092593383789063,0.309609619140625
2010-10-27,0.3081932067871094,0.310310302734375,0.30854354858398436
2010-10-28,0.3103353271484375,0.3108108215332031,0.309599609375
2010-10-29,0.30884384155273437,0.309809814453125,0.30715716552734373
2010-11-01,0.30817318725585935,0.31064065551757813,0.3078078002929687
2010-11-02,0.3096446533203125,0.310310302734375,0.30810809326171873
2010-11-03,0.30905905151367186,0.31122622680664064,0.310400390625
2010-11-04,0.31263262939453124,0.3152752685546875,0.31244744873046876
2010-11-05,0.31190191650390625,0.31305804443359375,0.31285284423828125
2010-11-08,0.31232232666015625,0.31506005859375,0.3136986999511719
2010-11-09,0.3153153076171875,0.3157407531738281,0.31272271728515627
2010-11-10,0.31135134887695315,0.31181179809570314,0.3117517395019531
2010-11-11,0.31016015625,0.3102352294921875,0.3089039001464844
2010-11-12,0.30730230712890627,0.30875875854492185,0.30194696044921876
2010-11-15,0.30184182739257814,0.30230230712890627,0.29803302001953125
2010-11-16,0.29667666625976563,0.2992442321777344,0.29215216064453126
2010-11-17,0.29279278564453126,0.2950450439453125,0.29206707763671874
2010-11-18,0.2947947998046875,0.300290283203125,0.2985785827636719
2010-11-19,0.2987987976074219,0.2992442321777344,0.29571072387695313
2010-11-22,0.2940290222167969,0.29701702880859376,0.29590591430664065
2010-11-23,0.2937987976074219,0.2947998046875,0.2917967834472656
2010-11-24,0.2939489440917969,0.29859860229492186,0.2977827758789062
2010-11-26,0.2955255126953125,0.29678677368164064,0.2952952880859375
2010-11-29,0.2948798828125,0.2951951904296875,0.2913463439941406
2010-11-30,0.28744744873046874,0.28744744873046874,0.2781331481933594
2010-12-01,0.2817817687988281,0.28607107543945315,0.28245745849609377
2010-12-02,0.2846146240234375,0.28695196533203127,0.2861961975097656
2010-12-03,0.285010009765625,0.2885285339355469,0.2867867736816406
2010-12-06,0.2905755615234375,0.2912912902832031,0.289469482421875
2010-12-07,0.29593093872070314,0.2967967834472656,0.2938638610839844
2010-12-08,0.2962812805175781,0.29655654907226564,0.2955655517578125
2010-12-09,0.2972372436523438,0.29808807373046875,0.2960460510253906
2010-12-10,0.29686685180664063,0.2972922973632813,0.2964013977050781
2010-12-13,0.29885885620117186,0.30180178833007815,0.29760760498046873
2010-12-14,0.29884384155273436,0.2994444580078125,0.29775274658203127
2010-12-15,0.29739739990234376,0.2985235290527344,0.2954454345703125
2010-12-16,0.29672171020507815,0.29718218994140627,0.29615115356445315
2010-12-17,0.29579580688476564,0.2965765686035156,0.2956957092285156
2010-12-20,0.29762261962890624,0.29923922729492186,0.29782781982421874
2010-12-21,0.2995845947265625,0.30266265869140624,0.3018368225097656
2010-12-22,0.30230230712890627,0.30380380249023436,0.30304803466796876
2010-12-23,0.30297296142578123,0.3033033142089844,0.30241741943359374
2010-12-27,0.3016716613769531,0.30219219970703126,0.3014914855957031
2010-12-28,0.30132632446289065,0.3022372436523437,0.299759765625
2010-12-29,0.3013013000488281,0.3015065002441406,0.3008008117675781
2010-12-30,0.2992992858886719,0.3009659729003906,0.299729736328125
2010-12-31,0.29866867065429686,0.299509521484375,0.29728228759765624
2011-01-03,0.2985385437011719,0.30309808349609374,0.30247747802734376
2011-01-04,0.30311309814453125,0.30339340209960936,0.3013613586425781
2011-01-05,0.3003353271484375,0.305470458984375,0.30483984375
2011-01-06,0.30564566040039065,0.3095245361328125,0.30705706787109377
2011-01-07,0.3082632751464844,0.3094344482421875,0.30852853393554686
2011-01-10,0.30770770263671876,0.30800299072265624,0.3074124145507813
2011-01-11,0.3091641540527344,0.309709716796875,0.30831332397460937
2011-01-12,0.3099849853515625,0.3099849853515625,0.3087437438964844
2011-01-13,0.3087937927246094,0.3101451416015625,0.30865365600585937
2011-01-14,0.3090090026855469,0.31244744873046876,0.31240240478515624
2011-01-18,0.3133433532714844,0.3213163146972656,0.3201351318359375
2011-01-19,0.3213813781738281,0.3218017883300781,0.3161911926269531
2011-01-20,0.3164214172363281,0.3173573608398437,0.3136986999511719
2011-01-21,0.320110107421875,0.32118618774414065,0.3062212219238281
2011-01-24,0.30408908081054686,0.30655154418945313,0.30584585571289064
2011-01-25,0.3044044189453125,0.31065567016601564,0.3102652587890625
2011-01-26,0.3104754638671875,0.3115565490722656,0.30855856323242187
2011-01-27,0.3092542419433594,0.31016015625,0.30870370483398435
2011-01-28,0.3098448486328125,0.310490478515625,0.30079580688476565
2011-01-31,0.3021021118164062,0.30253753662109373,0.30048046875
2011-02-01,0.30254754638671877,0.30698199462890624,0.3058258361816406
2011-02-02,0.30580581665039064,0.30747747802734376,0.3063063049316406
2011-02-03,0.3050450439453125,0.3060310363769531,0.30538037109375
2011-02-04,0.30538037109375,0.30602603149414065,0.3057958068847656
2011-02-07,0.3053853759765625,0.3095045166015625,0.3074524536132813
2011-02-08,0.30777276611328125,0.3101251220703125,0.30949951171875
2011-02-09,0.3087437438964844,0.3100350341796875,0.30855856323242187
2011-02-10,0.30725726318359375,0.30905905151367186,0.30852853393554686
2011-02-11,0.30720220947265625,0.31281280517578125,0.31256256103515623
2011-02-14,0.31198199462890625,0.3151351318359375,0.314389404296875
2011-02-15,0.3139739685058594,0.3153603515625,0.31238739013671873
2011-02-16,0.3131281433105469,0.3135635681152344,0.31242242431640627
2011-02-17,0.3109359436035156,0.31393893432617187,0.3129429321289062
2011-02-18,0.31331332397460937,0.3159059143066406,0.3153553466796875
2011-02-22,0.3103253173828125,0.3127777709960938,0.305410400390625
2011-02-23,0.305470458984375,0.3076576538085937,0.3059659729003906
2011-02-24,0.3060010070800781,0.30685183715820313,0.3047147216796875
2011-02-25,0.3062362365722656,0.30766766357421876,0.3053253173828125
2011-02-28,0.3053052978515625,0.3085535583496094,0.30700701904296873
2011-03-01,0.3091991882324219,0.309919921875,0.3006806945800781
2011-03-02,0.3002001953125,0.3033033142089844,0.30069570922851563
2011-03-03,0.3034934997558594,0.30605105590820314,0.3050850830078125
2011-03-04,0.304469482421875,0.3047947998046875,0.300610595703125
2011-03-07,0.3005755615234375,0.30214715576171874,0.2961261291503906
2011-03-08,0.29676174926757815,0.2992892761230469,0.2964514465332031
2011-03-09,0.29579580688476564,0.29755255126953123,0.2961811828613281
2011-03-10,0.29301300048828127,0.29360360717773437,0.2904404296875
2011-03-11,0.2893994140625,0.290290283203125,0.28864364624023436
2011-03-14,0.2866866760253906,0.2894344482421875,0.2852802734375
2011-03-15,0.2790290222167969,0.28578579711914065,0.2850650634765625
2011-03-16,0.2842892761230469,0.28518017578125,0.2788288269042969
2011-03-17,0.28252252197265626,0.2847847900390625,0.28096096801757814
2011-03-18,0.28260260009765625,0.2842792663574219,0.28081082153320314
2011-03-21,0.2853953857421875,0.290190185546875,0.2885385437011719
2011-03-22,0.2889239196777344,0.2899049072265625,0.2889489440917969
2011-03-23,0.28788287353515624,0.29151651000976564,0.2913713684082031
2011-03-24,0.29300799560546875,0.294489501953125,0.29373873901367187
2011-03-25,0.29373373413085935,0.29374874877929685,0.29016015625
2011-03-28,0.29132632446289064,0.29278778076171874,0.28796795654296875
2011-03-29,0.28828829956054686,0.2912362365722656,0.2911561584472656
2011-03-30,0.29248248291015627,0.29304302978515623,0.2912112121582031
2011-03-31,0.29179177856445315,0.29437435913085935,0.2936736755371094
2011-04-01,0.2946746826171875,0.29789288330078123,0.2961961975097656
2011-04-04,0.2967967834472656,0.29766766357421875,0.29413412475585937
2011-04-05,0.2908308410644531,0.2910360412597656,0.284829833984375
2011-04-06,0.2863763732910156,0.28786785888671873,0.2873773803710937
2011-04-07,0.28815316772460936,0.290610595703125,0.290290283203125
2011-04-08,0.29273773193359376,0.29273773193359376,0.2893693542480469
2011-04-11,0.2883883972167969,0.2893393249511719,0.2889739685058594
2011-04-12,0.28778778076171874,0.2887437438964844,0.285590576171875
2011-04-13,0.2880430297851562,0.28908908081054685,0.2884284362792969
2011-04-14,0.28788287353515624,0.2900150146484375,0.2895445556640625
2011-04-15,0.27291790771484375,0.2731481628417969,0.2656156005859375
2011-04-18,0.26347348022460937,0.26409408569335935,0.2636836853027344
2011-04-19,0.265240234375,0.26570571899414064,0.2610260314941406
2011-04-20,0.26321322631835936,0.26367367553710935,0.2631281433105469
2011-04-21,0.2640090026855469,0.2644044189453125,0.26281280517578126
2011-04-25,0.26288787841796873,0.2637637634277344,0.26278778076171877
2011-04-26,0.26352352905273435,0.26898898315429687,0.2666766662597656
2011-04-27,0.2692692565917969,0.26932431030273435,0.26914913940429686
2011-04-28,0.26929928588867186,0.2698948974609375,0.2692542419433594
2011-04-29,0.270270263671875,0.27232232666015627,0.27232232666015627
2011-05-02,0.27312310791015626,0.2731381530761719,0.269549560546875
2011-05-03,0.2688338317871094,0.27127627563476564,0.26721221923828126
2011-05-04,0.26785284423828126,0.269769775390625,0.2681631774902344
2011-05-05,0.26719720458984375,0.26997998046875,0.26740240478515626
2011-05-06,0.2693443298339844,0.2710010070800781,0.26791790771484375
2011-05-09,0.26776776123046875,0.2695145263671875,0.26910910034179686
2011-05-10,0.270270263671875,0.2724874877929688,0.27160159301757814
2011-05-11,0.27034033203125,0.27204705810546875,0.2679929809570312
2011-05-12,0.26788787841796874,0.2687387390136719,0.26779278564453124
2011-05-13,0.26757257080078123,0.26822824096679687,0.2650400390625
2011-05-16,0.26341842651367187,0.2638988952636719,0.259469482421875
2011-05-17,0.25797296142578124,0.2658758850097656,0.2654954833984375
2011-05-18,0.2650350341796875,0.265430419921875,0.265170166015625
2011-05-19,0.26663162231445314,0.26853854370117186,0.2658908996582031
2011-05-20,0.26616616821289063,0.26626126098632813,0.26227728271484374
2011-05-23,0.2585585632324219,0.26026025390625,0.2594544677734375
2011-05-24,0.2604454345703125,0.26224224853515626,0.259389404296875
2011-05-25,0.25892391967773437,0.26164663696289064,0.2600950927734375
2011-05-26,0.25910910034179685,0.26132131958007815,0.2593243103027344
2011-05-27,0.25949951171875,0.26115615844726564,0.2607107238769531
2011-05-31,0.2627627563476562,0.264789794921875,0.2647747802734375
2011-06-01,0.26428427124023435,0.2668668518066406,0.26306304931640623
2011-06-02,0.2640490417480469,0.2654154052734375,0.2642942810058594
2011-06-03,0.2612612609863281,0.2640640563964844,0.2618017883300781
2011-06-06,0.26203204345703124,0.26367367553710935,0.26079080200195315
2011-06-07,0.2617066955566406,0.26257757568359374,0.2597747802734375
2011-06-08,0.2585235290527344,0.2608808898925781,0.2598448486328125
2011-06-09,0.26026025390625,0.26026025390625,0.25862362670898437
2011-06-10,0.25729730224609376,0.2586036071777344,0.255010009765625
2011-06-13,0.2552552490234375,0.2553553619384766,0.25261761474609373
2011-06-14,0.2543293304443359,0.25729730224609376,0.2544394378662109
2011-06-15,0.25276776123046873,0.25442942810058594,0.2517267303466797
2011-06-16,0.2516566619873047,0.25353854370117185,0.25043544006347657
2011-06-17,0.2533433380126953,0.25359860229492187,0.24275274658203125
2011-06-20,0.24274273681640626,0.24335835266113282,0.24253253173828124
2011-06-21,0.24383883666992187,0.24721722412109376,0.2467467498779297
2011-06-22,0.24597097778320312,0.24642141723632813,0.24374874877929686
2011-06-23,0.24130630493164062,0.24167167663574218,0.24035035705566407
2011-06-24,0.24058058166503907,0.24061561584472657,0.23767767333984374
2011-06-27,0.23723724365234375,0.24444444274902344,0.2416416473388672
2011-06-28,0.24225225830078126,0.2483533477783203,0.24707206726074218
2011-06-29,0.24851852416992187,0.25037538146972654,0.24903402709960937
2011-06-30,0.2512462463378906,0.2535885925292969,0.25344345092773435
2011-07-01,0.25362362670898436,0.2608508605957031,0.26077578735351564
2011-07-05,0.2629129028320312,0.26796795654296873,0.2664864807128906
2011-07-06,0.26701702880859374,0.2695245361328125,0.26794793701171876
2011-07-07,0.27077078247070313,0.2756156005859375,0.2735735778808594
2011-07-08,0.26674172973632815,0.26909408569335935,0.26626126098632813
2011-07-11,0.26435433959960936,0.2682582702636719,0.26390390014648435
2011-07-12,0.26434432983398437,0.26997998046875,0.2672722778320312
2011-07-13,0.26876876831054686,0.27227227783203123,0.2693994140625
2011-07-14,0.269829833984375,0.2712712707519531,0.2647347412109375
2011-07-15,0.29904904174804686,0.3004254150390625,0.2991091003417969
2011-07-18,0.29654153442382813,0.30132632446289065,0.2977677612304688
2011-07-19,0.29836837768554686,0.30264263916015627,0.3015765686035156
2011-07-20,0.30139138793945314,0.30171670532226563,0.2979729614257812
2011-07-21,0.29731231689453125,0.30433432006835937,0.3037987976074219
2011-07-22,0.3029979858398438,0.31006005859375,0.3094244384765625
2011-07-25,0.30698699951171876,0.31301800537109375,0.3097998046875
2011-07-26,0.30933432006835937,0.3140640563964844,0.3115715637207031
2011-07-27,0.30889889526367187,0.3107857971191406,0.30391390991210937
2011-07-28,0.30289788818359376,0.30829830932617186,0.3057757873535156
2011-07-29,0.30241741943359374,0.30778778076171875,0.30214715576171874
2011-08-01,0.30591592407226564,0.30805804443359375,0.3036886901855469
2011-08-02,0.3033033142089844,0.30514013671875,0.2964964904785156
2011-08-03,0.29743243408203124,0.30180178833007815,0.3008858947753906
2011-08-04,0.29754754638671876,0.2997247314453125,0.28904904174804685
2011-08-05,0.2915615539550781,0.2952952880859375,0.289809814453125
2011-08-08,0.2817717590332031,0.2847847900390625,0.2732832946777344
2011-08-09,0.2807807922363281,0.2875925903320313,0.28699200439453126
2011-08-10,0.2809709777832031,0.28234234619140625,0.27477978515625
2011-08-11,0.2771871948242188,0.2845345458984375,0.2813463439941406
2011-08-12,0.2850350341796875,0.2855355224609375,0.28216717529296875
2011-08-15,0.27699200439453125,0.28277777099609375,0.2788938903808594
2011-08-16,0.27649148559570313,0.2764964904785156,0.269769775390625
2011-08-17,0.2702852783203125,0.27211712646484376,0.2668418273925781
2011-08-18,0.26199700927734376,0.2627077026367188,0.25269268798828126
2011-08-19,0.249919921875,0.25769268798828127,0.24570570373535155
2011-08-22,0.25225225830078124,0.2537537536621094,0.24933433532714844
2011-08-23,0.2520019989013672,0.26096597290039064,0.259669677734375
2011-08-24,0.2599249267578125,0.2652652587890625,0.2619069213867187
